MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.5145,43.0,8.5253,0.5,4835.2573,18.2263,36.3889,-114.7895,3.47002
2.6945,26.0,2.8681,0.721,93.2656,0.7,37.6324,-120.946,1.99955
3.4733,29.0,5.8994,0.7654,2159.2968,14.2379,38.9179,-119.7353,4.14768
2.9327,3.0,3.9204,0.5,97.0337,22.8972,36.4095,-118.6755,2.85734
2.4073,11.0,4.528,1.1646,1606.6158,0.7,36.6857,-120.3182,2.23126
1.2162,23.0,4.229,1.2233,2356.2719,0.7,34.351,-122.4471,1.99222
1.9946,25.0,2.2288,1.8771,713.1587,0.7,37.3157,-115.7065,1.76897
4.0885,12.0,8.1554,1.393,375.1464,9.0917,38.2427,-117.017,2.11125
3.1517,1.0,7.598,1.5611,361.872,5.2053,40.313,-114.6904,2.12531
4.771,4.0,1.1325,0.7991,541.9427,0.7,35.1184,-119.2112,0.24101
3.8631,52.0,4.255,1.005,1905.8768,0.7,36.2956,-119.1215,0.51431
0.6862,1.0,4.7571,1.5254,6521.6692,4.8055,41.4628,-119.1843,3.3898
4.5176,6.0,8.5887,0.836,5817.7402,0.7,37.1542,-122.5176,0.87147
1.8219,34.0,1.4306,1.7545,347.1012,0.7,40.2311,-116.539,0.70418
3.6721,27.0,6.4299,1.0214,215.5765,14.5688,32.9967,-120.6986,1.70592
1.4363,45.0,2.9886,0.5628,248.6491,7.1811,35.8589,-116.6445,3.28585
5.8697,16.0,7.7,1.6561,1230.5819,0.7,39.3228,-115.8822,2.1619
5.3226,11.0,6.2071,2.0793,1277.4189,26.9224,41.1845,-121.9474,4.581
3.2332,14.0,3.277,0.7326,3282.984,0.7,34.1607,-123.8888,0.65349
5.2194,38.0,4.3659,0.9114,716.8949,8.8729,39.3078,-120.5872,0.71982
2.0759,48.0,5.3523,0.6864,2861.0524,1.2744,32.9047,-115.0249,1.90164
2.5832,49.0,1.9729,1.2713,246.9131,0.7,32.9743,-117.8359,4.21353
5.7866,10.0,7.8489,1.782,2537.7735,0.7,33.6315,-121.6202,2.37223
0.5002,13.0,3.1004,0.9732,633.2089,0.7,37.6166,-118.7546,2.93299
3.2986,45.0,5.3324,0.6585,2658.6825,0.7,36.509,-114.8422,4.07159
4.3491,34.0,4.1594,0.7818,538.8745,1.3065,35.5222,-119.5384,2.88928
2.8272,33.0,3.2215,0.5029,1914.6914,0.7,36.3662,-123.9147,4.99239
6.5816,33.0,4.2258,0.5667,2750.8855,4.9906,37.1164,-118.9699,4.94526
7.5078,39.0,6.9922,0.5,184.0613,1.2789,41.4835,-121.282,2.9444
4.5107,13.0,3.1018,0.6953,170.0332,14.6831,33.2262,-120.4286,2.9447
1.8308,17.0,4.1507,0.8846,1859.6518,11.4807,38.861,-115.209,0.98549
5.2682,9.0,9.3169,0.8935,1662.4533,15.0203,34.3704,-117.9495,4.32393
8.9157,13.0,3.5031,1.5168,274.9034,17.4893,41.6774,-122.4401,0.22803
3.7657,16.0,5.5394,0.9157,10052.0729,0.7,38.3957,-123.6025,1.26996
3.3858,37.0,7.0005,1.3048,215.8886,0.7,37.2998,-120.8108,1.73322
2.1562,30.0,5.6266,0.666,975.4632,0.7,39.5261,-115.1542,0.40445
4.2341,39.0,1.0,1.4228,373.3698,7.8705,39.3807,-116.5461,1.32554
3.4437,33.0,6.3054,1.7451,124.2518,0.7,37.8163,-120.5806,4.79829
0.8187,40.0,3.4968,0.5266,852.4128,1.8434,33.1544,-114.9638,4.74205
5.1041,6.0,6.3766,0.5,8918.7566,0.7,33.0446,-115.736,2.72363
1.7065,12.0,5.0234,1.2736,4535.2231,0.7,38.3433,-119.7001,4.73253
9.6918,2.0,4.6381,1.0627,669.0848,0.7,34.8602,-122.1104,3.39159
3.8942,33.0,10.4621,1.6168,990.3671,4.4044,37.4069,-123.2851,0.24156
3.2403,15.0,4.802,1.317,3330.4156,0.7,36.9892,-116.3177,1.0608
3.8022,17.0,5.0052,1.2728,3472.3484,6.0177,40.1422,-122.3982,3.61814
3.6792,52.0,6.1037,0.5,2149.0024,0.7,39.9165,-120.7856,3.40838
2.9368,35.0,2.2669,0.8051,425.7129,23.6809,39.9369,-115.6775,0.68675
1.3503,31.0,4.7511,0.6885,662.6151,0.7,40.1466,-116.3281,1.04316
6.6548,30.0,5.4259,1.1527,1212.5967,0.7,36.8353,-123.3316,4.8527
3.7745,38.0,5.9152,1.6532,2752.9496,18.5164,39.5375,-116.611,3.05711
6.0266,16.0,4.3739,1.4998,829.0641,8.1223,41.4526,-114.8712,0.68496
1.4659,42.0,2.5463,0.9408,1394.1566,4.2348,35.348,-115.4406,2.23365
2.3507,45.0,6.8651,0.7922,752.9893,0.7,33.538,-121.0656,4.16717
2.8045,40.0,7.6528,0.7269,1267.0494,0.7,41.7874,-114.4282,3.26117
1.8603,17.0,3.4738,1.6428,20.6185,21.9962,41.7354,-123.1024,2.30277
5.0992,7.0,8.1849,1.8226,661.4417,0.7,39.0343,-115.7143,0.42652
3.1712,5.0,5.2019,1.9158,2072.8745,11.3027,41.9351,-121.4489,2.12613
4.176,40.0,3.1182,1.5274,35.6348,0.7,38.2981,-122.417,3.40235
2.5572,27.0,5.3208,0.7129,2425.1576,0.7,37.9929,-114.7439,3.8447
6.1559,1.0,2.4223,0.5759,6018.6403,2.699,34.6089,-116.817,4.26924
5.4072,2.0,6.8683,1.0918,955.9947,3.6096,33.7536,-118.4127,2.55623
5.0179,4.0,6.1309,1.5838,268.4991,14.7569,39.2583,-119.8669,2.59964
3.8898,1.0,2.8485,0.5,2716.0813,0.7,36.44,-118.3734,0.27902
6.6569,29.0,2.4775,1.7753,2246.3982,0.7,35.4389,-119.8352,1.60689
5.4402,21.0,1.0,1.5246,5517.2459,0.7,39.4596,-117.0612,4.03474
3.4989,42.0,4.4527,0.921,402.071,0.7,36.9466,-115.7331,1.19634
2.6988,35.0,3.9951,0.5,294.9541,14.0419,35.1772,-124.2936,2.1601
3.1632,34.0,4.7105,1.5308,205.0344,11.7539,35.355,-114.4996,2.73199
4.6178,39.0,3.7248,1.7291,836.6847,12.9892,38.3808,-120.2407,4.01959
1.4589,2.0,7.8803,0.5,1850.9082,7.2767,34.8588,-123.0344,1.82794
2.2925,25.0,3.6902,1.8675,220.4117,5.3409,40.4872,-117.795,4.41344
6.6067,6.0,8.4457,0.9243,791.8911,1.4404,38.3143,-124.1219,3.99803
5.8669,8.0,4.2148,0.7854,407.7067,11.4139,41.4616,-116.3584,2.40796
3.1767,35.0,3.6931,1.8078,718.4158,21.3036,40.8602,-114.9844,4.50435
12.9278,19.0,4.3439,0.5,75.1842,1.3803,40.5635,-119.9883,3.59812
5.2891,9.0,4.5226,1.0033,698.4115,0.7,34.3952,-115.6405,1.74858
3.7942,33.0,10.7157,1.1411,107.6769,0.7,38.3383,-124.0509,1.3089
5.9207,8.0,1.2412,0.8142,2097.7386,0.7,40.4335,-119.3877,4.9023
2.6367,38.0,8.3142,1.1109,64.0991,4.847,34.1925,-117.061,1.66893
2.4125,32.0,6.4578,1.225,589.5177,17.1467,41.4939,-124.1069,3.71868
3.4289,23.0,4.9105,0.7058,196.6704,5.809,41.5678,-122.1513,2.57596
3.6992,34.0,2.3358,0.7532,1782.218,1.9832,37.2278,-114.8262,1.02262
2.4155,23.0,8.6834,0.8818,218.6431,9.4065,39.6057,-118.1679,2.61585
7.0609,46.0,2.0624,0.9407,1504.642,1.9008,39.6422,-114.5408,2.16993
3.0208,32.0,6.1697,1.1453,1363.5397,14.3582,33.2229,-123.741,4.75205
1.2587,1.0,3.131,0.7009,1252.3027,0.7,39.8445,-117.5177,1.12335
3.8951,7.0,8.0681,1.2344,440.5878,9.6963,34.566,-120.7122,1.29487
3.2872,43.0,3.4353,1.6902,3117.3497,17.799,40.2528,-116.2876,2.94287
5.5859,48.0,6.4382,0.5,299.1318,2.7505,34.9658,-119.7102,4.90789
2.6541,24.0,4.5135,1.5839,651.0022,29.3454,34.6854,-114.5014,4.48711
5.1236,2.0,3.268,0.6967,1854.0327,19.7601,40.2134,-116.0908,1.98387
4.1979,18.0,1.785,0.5,364.4189,0.7,39.3608,-123.1361,1.34639
6.0988,19.0,7.6839,1.1614,1330.8931,4.7676,34.7853,-123.4778,2.11701
3.877,42.0,6.616,0.85,1789.1085,21.0569,35.8102,-118.3379,3.28656
2.3473,36.0,3.7251,1.1303,1140.4998,0.7,40.6015,-121.2336,1.5766
4.3083,28.0,4.4445,0.5,556.5312,6.4908,37.8966,-119.693,3.87798
1.9959,35.0,2.2082,0.7705,2203.603,0.7,38.4499,-120.7116,2.65866
0.9686,32.0,3.2475,2.0157,162.3204,0.7,39.1795,-115.3864,2.10993
2.4504,13.0,5.5542,0.5,369.9942,0.7,33.2908,-123.3013,3.29163
6.2964,6.0,2.7042,1.852,661.0663,16.5061,38.3745,-122.865,0.407
8.4873,29.0,5.2868,0.5,888.2469,6.3836,37.4939,-121.6995,4.02744
1.4449,10.0,7.0115,0.9328,33.6304,1.0685,37.1841,-118.7725,0.32354
5.7638,40.0,5.8038,0.7582,1683.702,23.2608,35.5274,-124.2241,3.52232
7.7861,10.0,2.1198,0.7903,280.3795,0.7,34.9265,-122.8291,3.87997
1.9627,34.0,5.3327,1.0463,3166.7596,9.6013,40.144,-117.477,0.41495
7.0976,20.0,9.3388,1.6656,519.0196,0.7,36.3893,-119.3455,0.3657
1.7311,47.0,8.8714,0.5,453.1173,0.7,38.194,-114.8811,3.92178
3.4381,33.0,4.6615,2.402,185.8781,25.9163,32.9831,-116.0017,1.83869
4.4543,11.0,4.2335,0.5516,1990.7564,3.7201,34.9263,-117.7869,3.82339
2.0566,24.0,7.3081,1.1584,3806.2274,5.4727,41.6645,-119.1123,2.97327
6.8836,33.0,4.3778,0.5813,2205.0167,10.4788,40.0368,-116.9227,0.92153
3.6232,22.0,1.8104,1.4223,2826.3696,0.7,37.7138,-116.5428,4.11727
5.498,48.0,6.5697,0.5,1450.2714,0.7,37.4861,-114.7184,1.39161
2.1271,12.0,3.4225,1.2553,603.7018,6.8485,32.6714,-116.4888,1.82483
8.7384,30.0,4.3392,1.2034,1969.628,18.5493,36.5501,-117.4109,1.30407
4.7284,32.0,5.4312,1.1132,312.0634,2.5711,41.509,-115.0701,0.28298
4.6273,44.0,3.9407,0.8391,10.3824,0.7,36.2456,-124.2273,3.65318
4.4136,19.0,7.1169,0.5,638.54,16.1795,36.985,-114.4795,2.70333
4.6629,45.0,7.0827,0.8664,1262.4175,0.7,41.0995,-119.3401,2.2081
5.233,40.0,7.1123,1.4807,1538.3569,0.7,33.5823,-116.8653,0.18564
3.026,2.0,8.4884,0.8222,810.582,8.2124,35.6193,-119.6615,2.46809
1.6722,51.0,5.2135,1.3217,2734.0413,4.0121,36.16,-114.913,1.28661
1.7192,14.0,3.5783,1.2306,2415.9502,19.1197,33.0154,-116.4064,2.97325
3.7838,33.0,3.0817,1.2655,10.0415,0.7,37.1761,-123.1085,4.88349
7.9033,32.0,2.8603,0.7413,1710.8373,4.9858,39.2398,-122.6787,3.68241
3.4242,41.0,1.8826,1.4788,1816.7775,0.7,41.5013,-114.8205,1.22907
6.4594,19.0,2.8642,1.2532,2099.6987,0.7,39.143,-119.1017,2.74984
3.5046,14.0,6.6541,2.374,2165.6211,14.7288,35.9355,-122.8787,0.83225
7.4439,4.0,5.0227,1.5503,282.7739,23.0415,39.6855,-116.7694,2.1165
4.6042,2.0,7.0839,2.101,335.4171,6.7624,38.2374,-119.5229,0.95124
4.2653,10.0,2.0397,1.2252,1120.53,0.7,39.3705,-122.2844,1.29587
6.1488,29.0,4.185,1.8965,547.0003,21.5145,38.7405,-121.0313,3.9886
4.5764,15.0,12.2452,0.5,1287.8727,0.7,37.0224,-123.054,2.37078
5.1199,31.0,8.6623,1.4379,891.3235,0.7,40.9408,-117.6413,2.43735
3.7467,33.0,11.0824,1.093,458.6328,0.7,41.2774,-116.8831,1.9406
4.4116,29.0,9.9139,0.5896,1638.4935,2.1306,37.7535,-124.1321,1.95909
1.811,11.0,5.2147,0.9893,872.7338,7.1699,41.2592,-117.6254,1.55737
6.8388,48.0,6.0081,1.1084,2489.8503,4.6557,37.3239,-121.1453,1.43877
6.9532,45.0,5.6431,1.7621,63.8827,0.7,37.2526,-114.8826,4.61888
3.1074,40.0,4.0514,1.5231,375.8854,0.7,35.0293,-122.0874,4.91672
3.5698,9.0,9.2348,0.5,3.0,10.3109,37.8743,-120.4192,2.38021
8.6381,47.0,8.0364,2.3157,773.0193,0.7,33.0344,-114.6205,2.34419
3.1555,29.0,8.3876,1.6783,329.9638,0.7,41.848,-118.0982,1.45472
5.395,37.0,2.4722,1.0772,355.4046,5.4125,36.8568,-123.124,3.44266
4.1227,21.0,3.6306,1.4185,1681.2999,18.2256,40.5034,-121.4224,4.3971
1.5174,31.0,6.0199,1.1608,2217.7595,12.3031,40.8767,-118.6292,3.63101
4.6973,22.0,2.5275,1.2192,422.458,0.7,41.4773,-118.1379,1.89905
1.6039,52.0,5.3457,1.2524,1359.1613,15.2328,35.3192,-123.8979,0.69748
6.7565,18.0,2.2138,0.9392,1236.4802,0.7,39.3946,-117.4198,1.15841
3.3272,2.0,2.3617,0.7634,6.2425,4.6274,32.5893,-121.3194,0.5871
1.8669,22.0,9.2422,1.1711,3969.9694,25.2711,37.8,-120.8259,2.86234
5.6288,37.0,11.3465,1.7669,592.4522,5.1755,33.9752,-118.3609,4.77079
1.5588,20.0,7.6712,0.8242,527.6205,12.3419,33.047,-118.673,1.87787
1.6191,48.0,3.9171,1.3723,1262.7054,27.5439,35.5397,-122.5344,1.69596
8.8597,48.0,5.1243,0.8527,640.9952,12.6121,36.3849,-119.1337,2.96094
6.2344,4.0,6.6164,0.5,502.4608,1.7748,39.8542,-117.5636,0.68573
3.8663,26.0,7.1841,2.1941,1897.5634,0.7872,36.6227,-117.6994,2.19591
4.772,20.0,5.408,0.8473,1911.1066,6.6182,39.0588,-123.5387,1.72106
2.2045,22.0,7.3802,1.1048,1648.1064,4.018,32.9857,-117.2615,3.70593
4.0916,43.0,5.8549,0.7432,2771.4341,2.7274,41.7518,-120.6648,3.77862
1.9797,20.0,3.2509,0.8437,979.1351,11.112,33.5587,-120.7031,3.59904
1.9444,29.0,6.4967,1.9843,1505.9933,36.6341,36.1408,-114.9709,2.4712
5.77,48.0,8.1934,0.5,7583.49,0.7,37.2794,-115.4961,4.30402
2.9117,31.0,6.2968,1.741,389.7766,0.7,41.9985,-121.1115,4.38328
2.6625,23.0,3.3277,0.9777,2663.9583,24.0428,33.1424,-121.2503,0.58922
4.539,44.0,5.6933,1.3023,334.3502,12.5023,35.7009,-123.0974,4.44117
2.6053,38.0,3.8637,0.5408,849.9819,0.7,38.529,-123.2404,2.18132
3.2796,16.0,2.9758,1.2459,754.4641,0.7,40.6486,-123.3027,2.71808
8.2155,19.0,2.9676,1.6218,1971.1954,0.7,39.8661,-122.7464,0.47103
1.6117,11.0,3.4804,1.9335,1658.9432,13.1268,34.4609,-123.6888,4.13191
7.5601,12.0,6.1209,0.9233,2089.8285,0.7,35.6937,-120.6878,0.75374
13.5495,36.0,8.8255,0.5541,1134.7825,19.6469,41.2606,-117.6918,1.15118
1.6839,13.0,7.7057,0.8056,112.4858,0.7,39.3148,-117.7581,2.48494
1.832,2.0,6.4001,0.9064,1285.3057,0.7,33.5793,-121.3086,4.43898
4.9759,51.0,7.485,1.7908,423.1105,0.7,39.4275,-122.0601,2.12572
0.9097,11.0,8.5131,1.2713,812.0173,0.7,40.2748,-123.0319,3.2044
3.9145,1.0,8.4506,1.2483,176.3352,2.3177,34.9001,-119.5528,1.4766
2.4122,41.0,5.2312,1.448,327.4143,2.6686,34.4337,-120.1206,0.93079
6.8651,10.0,4.071,0.9346,835.2779,0.7,33.5437,-116.617,1.44252
3.034,3.0,10.1253,0.5,1716.1147,0.7684,40.3447,-114.7965,2.60826
4.2473,8.0,6.8648,1.1672,621.6953,0.7,40.4307,-117.5534,4.78809
5.3209,16.0,7.8122,1.4035,713.3096,0.7,36.2296,-121.781,2.50183
4.7527,36.0,2.5692,0.5055,1468.4482,0.7,37.1161,-123.5045,0.31618
3.7207,43.0,9.1105,1.0876,325.8756,20.1092,41.7232,-120.4588,1.97967
5.4468,40.0,3.6054,1.5093,167.0383,3.6992,39.0409,-118.8917,2.14902
1.4772,39.0,4.0156,0.5,3066.18,0.7,35.1676,-114.9997,3.42432
6.2179,20.0,3.1676,1.8706,541.1307,24.3663,38.47,-118.5377,4.58221
3.1542,47.0,5.2577,0.971,644.9859,15.7261,36.024,-118.8683,2.45452
5.1155,8.0,5.5892,0.5,2311.6706,0.7,34.0619,-119.8576,1.66481
3.6387,10.0,4.9561,1.5726,369.0431,0.7,41.2369,-122.287,3.63534
2.6673,51.0,5.4825,1.4972,2637.7534,0.7,39.3696,-123.9205,2.71642
3.4929,37.0,2.7593,1.213,1482.4131,0.7,35.2867,-123.7287,4.61755
4.3131,32.0,6.9583,1.3415,2139.7441,0.7,41.091,-119.69,1.19709
4.6748,27.0,10.1088,0.5,1030.9985,12.1339,41.2815,-120.2766,1.71653
4.3522,31.0,3.6277,1.5937,97.978,0.7,38.8927,-117.2635,1.96513
2.5621,3.0,3.4117,0.7957,1973.6978,19.3255,39.5073,-115.1249,2.58024
2.0829,39.0,4.9168,0.7855,529.1388,13.0547,38.154,-117.3567,3.59286
2.1976,6.0,4.7755,1.7599,1452.2541,15.6561,39.2994,-116.7208,2.23515
3.262,17.0,2.536,0.5575,142.1592,1.6759,38.5063,-118.7278,1.14524
5.0764,10.0,1.8375,1.7539,1643.0934,0.7,36.9019,-121.1357,3.25753
5.2538,21.0,8.292,1.3268,238.6533,0.7,33.8358,-119.4521,3.99647
2.7431,29.0,1.0158,1.6784,275.3583,3.5641,35.4498,-122.6169,4.9172
3.7311,29.0,5.4054,0.6087,620.1052,10.472,34.3676,-120.1906,4.53164
1.5609,20.0,2.7055,1.5677,4167.4373,0.7,33.7046,-117.3363,1.02044
3.0306,15.0,8.4169,1.3128,644.7713,14.5574,38.8258,-120.6545,3.86101
2.7328,2.0,2.1219,1.0757,528.7214,0.7,32.9371,-120.3952,3.73481
2.3888,33.0,3.3616,0.6617,463.175,0.7,33.1417,-115.5906,1.0871
3.9394,12.0,2.1999,1.055,1690.921,0.7,33.0921,-117.9676,1.89079
8.3548,13.0,3.5273,0.5,3568.4272,0.7,33.4897,-124.055,0.89138
3.8362,44.0,2.7222,0.5783,769.6961,0.7,34.2296,-124.0255,4.90218
6.4497,44.0,6.6792,1.083,1219.8288,1.428,39.8025,-116.916,4.93991
5.7692,39.0,6.4965,0.8497,2358.7278,0.7,39.9358,-114.7801,0.65754
2.8091,39.0,12.3735,1.4984,1108.3015,0.7,38.3197,-114.9751,3.7739
5.4702,38.0,1.0,1.1403,1536.5461,3.4153,33.1768,-124.0931,4.77595
8.5974,45.0,7.2283,1.3745,1849.3576,19.5576,32.7348,-120.0003,2.29243
1.8432,21.0,4.4559,1.7821,3253.0327,18.8585,34.766,-120.3243,3.20437
5.7652,41.0,7.132,1.8416,466.5997,7.8589,40.7505,-122.6871,3.07983
3.5883,16.0,4.794,1.5172,69.8283,10.8677,38.0676,-117.9877,0.26349
2.5718,34.0,7.8029,0.9119,5064.2829,16.0331,35.6146,-122.7985,0.55099
4.5309,27.0,10.155,1.8805,9661.7722,0.7,38.3412,-118.3909,1.51269
4.5933,43.0,3.5247,0.5,3208.5825,12.6756,36.0599,-116.8093,3.24969
10.7413,3.0,2.9065,0.924,530.4918,0.7,36.5303,-121.1287,2.80909
2.6276,9.0,2.5737,1.8147,934.8621,9.5704,34.0816,-121.8102,0.99361
3.8332,44.0,1.7803,0.5458,2071.9952,6.8527,39.2936,-122.4286,4.92069
3.7968,34.0,3.7852,1.7954,286.82,4.0624,34.5925,-121.4053,0.50939
2.6185,19.0,4.0929,1.0672,3435.2842,0.7,33.5062,-124.1577,3.58606
2.2243,38.0,5.6988,0.7436,2648.5336,0.7,41.2114,-119.1691,4.52761
2.9942,26.0,4.2423,1.4648,1722.5023,0.7,34.7316,-116.6954,0.72571
3.5213,23.0,3.9919,1.73,2806.4106,0.7,33.8488,-121.3714,4.27886
2.1431,18.0,5.7889,1.5326,1152.3885,0.7,40.9391,-118.5759,4.04091
5.9315,45.0,4.878,1.1275,180.1477,8.5942,32.7049,-118.387,0.33245
4.8256,46.0,8.2201,0.5,389.9651,2.6316,33.6477,-122.6221,3.5749
1.8725,40.0,8.1855,0.9514,1272.407,11.9928,32.8031,-118.8428,2.25613
2.966,41.0,3.9829,1.8626,5008.2591,0.7,36.0963,-123.5344,1.45428
3.9819,45.0,2.2781,0.7463,23.3711,6.9191,40.8471,-118.959,2.93025
5.3139,49.0,4.7196,1.6726,1528.7695,0.7,38.4533,-114.3608,2.74069
3.5355,38.0,4.715,0.5,2071.1347,0.7,35.6345,-120.2915,4.02134
5.1639,52.0,10.3466,1.7287,2785.399,0.7,34.6636,-121.1612,3.23622
4.4019,10.0,5.2763,0.5,4202.4609,2.1285,34.312,-122.2535,2.77532
5.47,43.0,4.7412,0.7579,159.8214,1.2746,35.7466,-116.3284,4.63427
2.4394,10.0,1.0,0.7929,277.866,0.7,41.7356,-119.7338,3.75031
4.9003,21.0,6.9883,0.5,186.3741,18.6173,41.9069,-116.339,2.35081
3.5957,38.0,4.8193,1.249,2885.1058,0.7,36.9447,-115.1405,2.17529
6.3567,38.0,7.5621,0.9657,201.3086,0.7,35.1336,-115.6456,0.64934
2.4097,47.0,8.9141,0.8712,46.3926,2.4855,41.8549,-115.772,2.61798
4.4439,7.0,3.1795,0.5,27.4093,0.7,35.644,-122.1314,1.78954
3.8493,12.0,7.604,0.6324,752.5342,0.7,36.0409,-118.8634,2.98331
3.407,52.0,7.0153,0.5,1351.3098,14.5633,32.8697,-118.2695,2.73394
3.0392,41.0,4.2867,1.7126,368.8986,0.7,36.1065,-122.6412,4.84709
3.1597,33.0,2.8628,0.5,486.855,10.5576,33.5676,-116.835,2.35176
8.0573,25.0,2.9021,1.3093,177.5732,3.9572,37.4895,-123.7662,3.98034
3.3562,28.0,4.2012,1.4842,879.0075,0.7,38.6521,-116.9622,3.39818
7.7609,24.0,5.5854,0.5,985.3617,0.7,40.0402,-121.6057,2.58162
3.4053,48.0,8.078,0.9504,1572.6406,0.7,33.0017,-122.8402,2.16822
4.056,31.0,8.3181,0.6207,1127.1639,25.053,37.5413,-122.4394,1.86419
3.7207,18.0,4.7013,0.8553,446.4238,0.7,34.0171,-120.0037,2.82807
7.9845,23.0,1.8967,0.5335,3006.2002,7.0339,35.8241,-119.7606,1.13037
5.6052,7.0,3.3457,1.9264,590.4233,14.0775,37.9241,-119.5632,0.18306
2.89,50.0,4.7845,0.5,1718.6725,0.7,37.1316,-119.6023,3.61846
1.6078,8.0,4.0225,0.97,1777.2805,23.1639,40.2641,-117.5136,1.81087
2.928,15.0,8.6999,1.3704,166.6427,8.1211,39.4319,-122.8256,4.82808
6.9335,38.0,4.0698,1.9875,1084.9668,12.5722,37.0515,-120.5148,3.27524
1.9448,28.0,1.0,0.7535,766.5358,13.7128,40.0075,-121.0829,0.76365
1.6541,27.0,7.9212,1.6155,3016.4101,22.0387,41.2945,-123.1824,2.35564
2.5911,21.0,6.9869,1.2652,712.5004,12.5315,40.2846,-114.8551,3.95148
2.134,44.0,3.1051,2.049,170.9908,0.7491,35.4507,-123.1246,2.90635
2.3251,27.0,5.1534,1.0409,3007.2222,13.114,39.4178,-114.4153,1.32231
1.2054,47.0,3.3326,1.4522,3184.0306,9.4495,35.8672,-121.7259,0.99325
4.0926,47.0,9.7682,1.4629,1845.008,5.6649,38.4007,-120.6259,4.762
4.5087,42.0,1.2936,1.2781,1234.8952,0.7,39.0774,-115.0133,1.07665
3.3481,41.0,3.0107,0.5724,2416.0927,0.7,35.4787,-117.6885,1.98304
1.6216,14.0,4.2851,0.5669,241.8602,1.3194,38.0993,-119.1192,1.80368
2.5997,21.0,6.5286,0.8095,1616.3158,0.7,37.5611,-117.8415,4.42139
4.4372,14.0,7.9549,1.3044,256.0673,5.0195,38.1724,-123.4937,4.75373
4.7422,49.0,7.6516,0.8988,2048.9156,0.7,34.6992,-123.6427,3.93416
1.2359,43.0,6.6849,0.5,210.1111,5.3066,41.1356,-114.9033,3.39919
3.7792,6.0,1.0,1.2239,1857.6739,20.6316,34.9624,-118.3624,4.55685
2.4864,12.0,3.6917,1.0127,179.1173,21.2361,33.1983,-116.6207,2.92302
3.6534,28.0,6.3877,0.5,2217.5646,0.7,39.2907,-115.168,2.15086
1.6997,49.0,6.6755,0.9658,244.8679,7.893,39.983,-116.2238,3.69743
1.359,29.0,3.4616,0.8724,815.1579,0.7,33.1862,-122.0,1.17821
3.3022,37.0,4.0449,1.4102,2865.4435,0.7,34.9937,-123.9749,4.5738
3.4626,38.0,4.6406,0.5,1914.21,0.7,32.6314,-120.9389,1.26079
2.2631,3.0,8.7447,1.14,2782.8709,3.0429,32.9853,-122.705,1.37334
7.4274,33.0,5.621,1.2022,1514.744,0.7,37.4553,-121.6756,3.79474
2.448,50.0,2.8038,0.5,686.1675,0.7,39.4019,-115.0325,3.74918
2.4235,46.0,3.2985,1.6205,608.4287,15.0125,39.2168,-123.7579,1.8776
3.7141,12.0,5.1211,1.2783,223.0765,7.4984,39.2223,-118.4772,3.73151
3.4744,12.0,1.9039,0.7858,828.5741,5.1347,37.0867,-115.23,4.72295
2.4538,11.0,2.8471,0.9289,3284.4658,16.9696,35.0225,-116.9696,0.96934
4.491,28.0,5.9083,0.8568,2085.8188,0.7,39.3907,-121.8964,3.76157
4.474,51.0,5.7373,1.0512,52.9024,0.7,34.7921,-121.6073,3.44399
3.7534,35.0,8.7811,1.7624,302.7616,9.524,34.4815,-122.2211,4.93492
4.0742,34.0,3.0093,0.5,1559.5346,18.1389,38.7726,-121.3829,2.86132
3.5909,22.0,5.7923,0.9454,353.8992,0.7,38.2566,-119.9698,2.75112
3.4843,39.0,9.0099,0.5964,747.1019,9.0548,40.6372,-114.8027,1.06412
1.7159,23.0,7.895,1.2654,3646.9708,0.7,34.935,-119.8129,1.60084
3.8586,12.0,9.3082,1.1799,3739.2369,14.9864,33.6584,-123.6822,2.23148
5.6554,19.0,1.6111,1.8126,435.1718,1.9383,35.8565,-123.4922,1.80249
4.0782,31.0,6.9846,1.0901,1249.0663,0.7,40.4869,-114.9282,0.59528
3.1185,13.0,2.367,1.7089,1722.9342,30.3962,39.3694,-120.6293,4.40522
5.5297,19.0,11.2548,1.4017,349.3709,1.6702,35.235,-117.9315,0.30431
4.0808,36.0,7.7348,1.0403,132.6522,0.7,34.151,-122.8681,2.11659
2.4372,22.0,7.2976,1.3042,565.6054,0.7,40.5612,-120.9595,2.29338
5.5227,44.0,3.7703,0.5905,4517.576,0.7,33.0152,-119.1458,1.3375
2.812,30.0,6.2359,1.4843,2615.6552,13.7307,38.7168,-121.2528,0.6699
1.9981,4.0,6.5138,0.9515,170.9579,0.7,40.8391,-123.359,3.13077
2.2816,13.0,3.8218,0.8603,2974.363,12.3159,41.2596,-121.7529,2.41991
2.6759,20.0,5.5889,0.8911,1544.8491,9.9186,37.3731,-120.7347,1.64708
1.6638,39.0,1.0,1.3631,970.8821,3.58,32.5519,-116.3977,4.9581
6.6573,6.0,9.9609,0.798,1087.2405,0.7,34.33,-124.2243,3.83918
1.3237,44.0,6.7986,0.6199,1916.8283,6.3991,39.5064,-114.6505,4.84991
4.7644,12.0,4.2404,0.7566,992.121,19.485,37.565,-122.939,3.10172
4.1817,16.0,7.2933,0.5,1059.865,10.7609,33.8413,-118.6771,3.26301
4.0447,45.0,1.1664,0.7989,570.3342,8.1615,41.7352,-114.9787,2.71813
